infected,suceptible,removed
277,4697,76
277,4697,76
277,4697,76
278,4696,76
276,4695,79
277,4694,79
277,4694,79
276,4694,80
276,4694,80
277,4693,80
278,4692,80
278,4692,80
278,4692,80
277,4692,81
278,4691,81
279,4690,81
278,4690,82
279,4689,82
278,4689,83
279,4687,84
279,4687,84
279,4687,84
280,4686,84
281,4685,84
283,4683,84
283,4683,84
285,4681,84
286,4680,84
287,4679,84
289,4677,84
289,4677,84
290,4676,84
291,4675,84
290,4674,86
290,4674,86
289,4674,87
291,4672,87
291,4672,87
291,4672,87
293,4670,87
292,4670,88
296,4666,88
299,4663,88
300,4662,88
301,4660,89
302,4658,90
306,4654,90
306,4654,90
306,4654,90
306,4653,91
307,4652,91
308,4651,91
308,4650,92
308,4650,92
307,4650,93
305,4650,95
306,4649,95
307,4648,95
306,4648,96
306,4648,96
306,4648,96
306,4647,97
306,4647,97
307,4646,97
306,4645,99
306,4645,99
307,4644,99
308,4643,99
307,4643,100
308,4642,100
308,4642,100
310,4640,100
309,4640,101
309,4640,101
310,4639,101
311,4638,101
310,4638,102
310,4638,102
310,4637,103
310,4637,103
310,4637,103
313,4634,103
312,4634,104
313,4633,104
313,4633,104
313,4633,104
314,4632,104
314,4632,104
313,4632,105
313,4632,105
314,4631,105
315,4630,105
314,4630,106
315,4629,106
313,4629,108
313,4629,108
311,4629,110
312,4628,110
313,4627,110
312,4627,111
311,4627,112
311,4627,112
311,4627,112
310,4627,113
310,4627,113
310,4627,113
310,4627,113
310,4627,113
309,4627,114
308,4627,115
308,4627,115
307,4627,116
305,4627,118
305,4627,118
306,4626,118
306,4626,118
307,4625,118
307,4625,118
307,4625,118
306,4625,119
304,4625,121
304,4624,122
304,4624,122
302,4624,124
303,4623,124
303,4623,124
303,4623,124
304,4622,124
303,4622,125
303,4622,125
304,4621,125
302,4621,127
303,4620,127
303,4620,127
302,4620,128
302,4620,128
303,4619,128
302,4619,129
302,4619,129
302,4619,129
302,4619,129
302,4619,129
303,4618,129
305,4616,129
307,4614,129
307,4614,129
306,4614,130
306,4613,131
307,4612,131
307,4612,131
307,4612,131
308,4611,131
307,4611,132
307,4611,132
308,4610,132
308,4610,132
308,4610,132
307,4610,133
307,4610,133
307,4610,133
307,4610,133
306,4610,134
305,4610,135
306,4609,135
306,4609,135
306,4609,135
306,4609,135
305,4609,136
305,4609,136
306,4608,136
305,4608,137
304,4608,138
303,4608,139
302,4608,140
301,4608,141
301,4608,141
301,4608,141
301,4608,141
301,4608,141
301,4608,141
302,4607,141
303,4606,141
304,4605,141
303,4605,142
303,4605,142
303,4605,142
303,4604,143
305,4602,143
304,4602,144
304,4602,144
305,4601,144
306,4600,144
306,4599,145
306,4599,145
307,4598,145
307,4598,145
307,4598,145
307,4598,145
307,4598,145
307,4598,145
307,4598,145
305,4598,147
305,4598,147
305,4598,147
305,4598,147
305,4598,147
304,4598,148
304,4598,148
305,4597,148
307,4595,148
306,4595,149
306,4595,149
306,4595,149
306,4595,149
305,4595,150
305,4595,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
306,4594,150
307,4593,150
307,4593,150
307,4593,150
309,4590,151
309,4590,151
310,4589,151
310,4589,151
310,4589,151
310,4589,151
310,4589,151
310,4589,151
310,4588,152
310,4588,152
310,4588,152
309,4588,153
309,4588,153
308,4588,154
308,4588,154
308,4588,154
308,4588,154
307,4588,155
308,4587,155
308,4587,155
307,4587,156
308,4586,156
308,4586,156
308,4586,156
308,4586,156
305,4585,160
305,4585,160
305,4585,160
305,4585,160
304,4585,161
304,4585,161
305,4584,161
305,4584,161
305,4584,161
305,4584,161
305,4584,161
305,4584,161
306,4583,161
306,4583,161
306,4583,161
308,4581,161
307,4581,162
306,4581,163
305,4581,164
304,4581,165
304,4580,166
304,4580,166
304,4580,166
302,4580,168
302,4580,168
302,4580,168
302,4580,168
302,4580,168
301,4580,169
301,4580,169
301,4580,169
301,4580,169
300,4580,170
301,4579,170
301,4579,170
302,4578,170
302,4578,170
302,4578,170
303,4577,170
303,4577,170
304,4576,170
