infected,suceptible,removed
412,2775,1863
412,2775,1863
411,2775,1864
410,2775,1865
410,2775,1865
410,2775,1865
411,2774,1865
412,2773,1865
412,2773,1865
411,2773,1866
410,2773,1867
409,2773,1868
409,2773,1868
409,2773,1868
409,2773,1868
409,2773,1868
409,2773,1868
409,2773,1868
408,2773,1869
408,2773,1869
408,2773,1869
408,2773,1869
407,2773,1870
407,2773,1870
406,2773,1871
406,2773,1871
405,2773,1872
405,2773,1872
405,2773,1872
405,2773,1872
405,2773,1872
405,2773,1872
404,2773,1873
404,2773,1873
404,2773,1873
404,2773,1873
404,2773,1873
404,2773,1873
403,2773,1874
403,2773,1874
403,2773,1874
402,2773,1875
402,2773,1875
402,2773,1875
402,2773,1875
400,2773,1877
400,2773,1877
400,2773,1877
400,2773,1877
399,2773,1878
398,2773,1879
398,2773,1879
398,2772,1880
398,2772,1880
397,2772,1881
397,2772,1881
397,2772,1881
397,2772,1881
397,2772,1881
398,2771,1881
398,2771,1881
398,2771,1881
397,2771,1882
396,2771,1883
396,2771,1883
396,2771,1883
395,2771,1884
394,2770,1886
394,2770,1886
394,2770,1886
394,2770,1886
394,2770,1886
394,2769,1887
394,2769,1887
394,2769,1887
394,2769,1887
394,2768,1888
394,2768,1888
394,2768,1888
394,2768,1888
394,2768,1888
394,2768,1888
393,2768,1889
393,2768,1889
393,2768,1889
393,2768,1889
393,2768,1889
393,2768,1889
393,2768,1889
393,2768,1889
391,2768,1891
391,2768,1891
391,2768,1891
391,2768,1891
391,2768,1891
391,2768,1891
391,2768,1891
391,2768,1891
391,2768,1891
390,2768,1892
390,2768,1892
390,2768,1892
389,2768,1893
388,2768,1894
387,2768,1895
385,2768,1897
385,2768,1897
385,2768,1897
384,2768,1898
384,2768,1898
384,2768,1898
384,2768,1898
384,2768,1898
383,2768,1899
383,2768,1899
383,2768,1899
383,2768,1899
382,2768,1900
381,2768,1901
381,2768,1901
381,2768,1901
381,2768,1901
381,2768,1901
381,2768,1901
381,2768,1901
380,2768,1902
380,2768,1902
379,2768,1903
380,2767,1903
380,2767,1903
380,2766,1904
380,2766,1904
379,2766,1905
378,2766,1906
378,2766,1906
379,2765,1906
379,2765,1906
379,2765,1906
378,2765,1907
378,2765,1907
377,2765,1908
377,2765,1908
376,2765,1909
376,2765,1909
374,2765,1911
373,2765,1912
373,2765,1912
373,2765,1912
373,2765,1912
373,2765,1912
373,2765,1912
373,2765,1912
373,2765,1912
373,2765,1912
371,2765,1914
371,2765,1914
370,2765,1915
370,2765,1915
370,2765,1915
369,2765,1916
369,2765,1916
369,2765,1916
369,2765,1916
369,2765,1916
369,2765,1916
369,2765,1916
369,2765,1916
368,2765,1917
366,2765,1919
366,2765,1919
366,2765,1919
366,2765,1919
366,2765,1919
364,2765,1921
364,2765,1921
364,2765,1921
364,2765,1921
363,2765,1922
363,2765,1922
363,2765,1922
363,2765,1922
363,2765,1922
363,2765,1922
362,2765,1923
363,2764,1923
363,2764,1923
362,2764,1924
361,2764,1925
361,2764,1925
361,2764,1925
360,2764,1926
360,2764,1926
360,2764,1926
359,2764,1927
358,2764,1928
358,2764,1928
357,2764,1929
356,2764,1930
356,2764,1930
356,2764,1930
356,2764,1930
356,2764,1930
356,2764,1930
356,2764,1930
355,2764,1931
354,2764,1932
353,2764,1933
352,2764,1934
351,2764,1935
351,2764,1935
351,2764,1935
351,2764,1935
351,2764,1935
350,2764,1936
350,2763,1937
350,2763,1937
350,2763,1937
350,2763,1937
350,2763,1937
350,2763,1937
350,2763,1937
350,2763,1937
349,2763,1938
349,2763,1938
349,2763,1938
349,2763,1938
348,2763,1939
347,2763,1940
346,2763,1941
346,2763,1941
346,2763,1941
346,2763,1941
347,2762,1941
347,2762,1941
346,2762,1942
346,2762,1942
346,2762,1942
346,2762,1942
346,2762,1942
345,2762,1943
345,2762,1943
345,2762,1943
343,2762,1945
342,2762,1946
341,2762,1947
340,2762,1948
340,2762,1948
340,2762,1948
338,2762,1950
338,2762,1950
338,2762,1950
338,2762,1950
338,2762,1950
337,2762,1951
337,2762,1951
337,2762,1951
337,2762,1951
336,2762,1952
336,2762,1952
336,2762,1952
336,2762,1952
336,2762,1952
336,2762,1952
335,2762,1953
335,2762,1953
334,2762,1954
334,2762,1954
334,2762,1954
335,2761,1954
335,2761,1954
335,2761,1954
335,2761,1954
335,2761,1954
334,2761,1955
334,2761,1955
334,2761,1955
333,2761,1956
333,2761,1956
332,2761,1957
332,2761,1957
331,2761,1958
330,2761,1959
329,2761,1960
328,2761,1961
328,2761,1961
328,2761,1961
328,2761,1961
328,2761,1961
328,2761,1961
328,2761,1961
328,2761,1961
326,2761,1963
326,2761,1963
326,2761,1963
326,2761,1963
325,2761,1964
325,2761,1964
325,2761,1964
325,2761,1964
323,2761,1966
323,2761,1966
323,2761,1966
323,2761,1966
323,2761,1966
323,2761,1966
323,2761,1966
323,2761,1966
323,2761,1966
324,2760,1966
324,2760,1966
324,2760,1966
323,2760,1967
322,2760,1968
322,2760,1968
322,2760,1968
322,2760,1968
322,2760,1968
322,2760,1968
322,2760,1968
322,2760,1968
322,2760,1968
322,2760,1968
321,2760,1969
321,2760,1969
320,2760,1970
320,2760,1970
320,2760,1970
320,2760,1970
319,2760,1971
319,2760,1971
319,2760,1971
319,2760,1971
318,2760,1972
317,2760,1973
317,2759,1974
317,2759,1974
317,2759,1974
317,2759,1974
317,2759,1974
315,2759,1976
315,2759,1976
315,2759,1976
315,2759,1976
315,2759,1976
315,2759,1976
314,2759,1977
314,2759,1977
314,2759,1977
313,2759,1978
313,2758,1979
312,2758,1980
312,2758,1980
312,2758,1980
311,2758,1981
310,2758,1982
310,2758,1982
310,2758,1982
310,2758,1982
310,2758,1982
310,2758,1982
310,2758,1982
309,2758,1983
309,2758,1983
308,2758,1984
308,2758,1984
308,2758,1984
308,2757,1985
307,2757,1986
307,2757,1986
307,2757,1986
307,2757,1986
307,2757,1986
307,2757,1986
307,2757,1986
307,2757,1986
307,2757,1986
306,2757,1987
306,2757,1987
306,2757,1987
305,2757,1988
305,2757,1988
305,2757,1988
305,2757,1988
305,2757,1988
305,2757,1988
305,2757,1988
304,2757,1989
304,2757,1989
304,2757,1989
303,2757,1990
303,2757,1990
303,2757,1990
303,2757,1990
303,2757,1990
303,2757,1990
303,2757,1990
303,2757,1990
303,2757,1990
302,2757,1991
302,2757,1991
301,2757,1992
300,2757,1993
300,2757,1993
300,2757,1993
300,2757,1993
300,2757,1993
301,2756,1993
301,2756,1993
301,2756,1993
301,2756,1993
301,2756,1993
301,2756,1993
300,2756,1994
300,2756,1994
300,2756,1994
300,2756,1994
300,2756,1994
300,2756,1994
300,2756,1994
300,2756,1994
300,2756,1994
300,2756,1994
300,2756,1994
299,2756,1995
299,2756,1995
299,2756,1995
299,2756,1995
298,2756,1996
298,2756,1996
298,2756,1996
297,2756,1997
297,2756,1997
297,2756,1997
296,2756,1998
296,2756,1998
296,2756,1998
298,2754,1998
298,2754,1998
297,2754,1999
297,2753,2000
297,2753,2000
297,2753,2000
297,2753,2000
297,2753,2000
297,2753,2000
298,2752,2000
296,2752,2002
296,2752,2002
296,2752,2002
296,2752,2002
296,2752,2002
296,2752,2002
296,2752,2002
296,2752,2002
296,2752,2002
295,2752,2003
294,2752,2004
294,2752,2004
294,2752,2004
294,2752,2004
294,2752,2004
294,2752,2004
294,2752,2004
293,2752,2005
293,2752,2005
293,2752,2005
293,2752,2005
293,2752,2005
293,2752,2005
293,2752,2005
293,2752,2005
293,2752,2005
293,2752,2005
293,2752,2005
292,2752,2006
292,2752,2006
292,2752,2006
291,2752,2007
291,2752,2007
291,2752,2007
289,2752,2009
289,2752,2009
289,2752,2009
289,2752,2009
289,2752,2009
289,2752,2009
288,2752,2010
288,2752,2010
287,2752,2011
287,2752,2011
285,2752,2013
284,2752,2014
284,2752,2014
284,2752,2014
284,2752,2014
283,2752,2015
282,2752,2016
282,2752,2016
281,2752,2017
281,2752,2017
281,2752,2017
280,2752,2018
279,2752,2019
278,2752,2020
279,2751,2020
279,2751,2020
279,2751,2020
278,2751,2021
278,2751,2021
278,2751,2021
278,2751,2021
278,2751,2021
278,2751,2021
277,2751,2022
277,2751,2022
276,2751,2023
276,2751,2023
276,2751,2023
276,2751,2023
276,2751,2023
273,2751,2026
273,2751,2026
273,2751,2026
274,2750,2026
273,2750,2027
273,2750,2027
272,2750,2028
272,2750,2028
272,2750,2028
273,2749,2028
273,2749,2028
273,2749,2028
273,2749,2028
274,2748,2028
274,2748,2028
274,2748,2028
273,2748,2029
274,2747,2029
273,2747,2030
272,2747,2031
272,2747,2031
272,2747,2031
272,2747,2031
272,2747,2031
272,2747,2031
272,2747,2031
272,2747,2031
272,2747,2031
272,2747,2031
273,2746,2031
273,2746,2031
272,2746,2032
272,2746,2032
272,2746,2032
272,2746,2032
272,2746,2032
272,2746,2032
272,2746,2032
272,2746,2032
272,2746,2032
272,2746,2032
271,2746,2033
271,2746,2033
271,2746,2033
271,2746,2033
271,2746,2033
270,2746,2034
270,2746,2034
270,2746,2034
269,2746,2035
268,2746,2036
268,2746,2036
268,2746,2036
267,2746,2037
267,2746,2037
267,2746,2037
266,2746,2038
266,2746,2038
265,2746,2039
265,2746,2039
265,2746,2039
264,2746,2040
264,2746,2040
264,2746,2040
264,2746,2040
264,2746,2040
264,2746,2040
264,2746,2040
264,2746,2040
264,2746,2040
264,2746,2040
264,2746,2040
264,2746,2040
265,2745,2040
265,2745,2040
265,2745,2040
264,2745,2041
263,2745,2042
263,2745,2042
263,2745,2042
263,2745,2042
263,2745,2042
264,2744,2042
264,2744,2042
264,2744,2042
264,2744,2042
263,2744,2043
261,2744,2045
261,2744,2045
261,2744,2045
260,2744,2046
260,2744,2046
259,2744,2047
259,2744,2047
259,2744,2047
259,2744,2047
259,2744,2047
258,2744,2048
257,2744,2049
256,2744,2050
256,2744,2050
256,2744,2050
256,2744,2050
256,2744,2050
256,2744,2050
256,2744,2050
256,2744,2050
255,2744,2051
255,2744,2051
255,2744,2051
255,2744,2051
255,2744,2051
255,2744,2051
255,2744,2051
255,2744,2051
255,2744,2051
254,2744,2052
254,2744,2052
253,2744,2053
253,2744,2053
253,2744,2053
253,2744,2053
251,2744,2055
252,2743,2055
252,2743,2055
252,2743,2055
253,2742,2055
252,2742,2056
252,2742,2056
251,2742,2057
251,2742,2057
251,2742,2057
250,2742,2058
250,2742,2058
250,2742,2058
250,2742,2058
250,2742,2058
250,2742,2058
250,2742,2058
250,2742,2058
250,2742,2058
250,2742,2058
250,2742,2058
250,2742,2058
250,2742,2058
250,2742,2058
250,2742,2058
249,2742,2059
249,2742,2059
248,2742,2060
247,2742,2061
248,2741,2061
248,2741,2061
247,2741,2062
246,2741,2063
246,2741,2063
246,2741,2063
246,2741,2063
246,2741,2063
246,2741,2063
246,2741,2063
246,2741,2063
246,2741,2063
246,2741,2063
244,2741,2065
243,2741,2066
243,2741,2066
243,2741,2066
243,2741,2066
243,2741,2066
243,2741,2066
243,2741,2066
243,2741,2066
243,2741,2066
243,2741,2066
243,2741,2066
243,2741,2066
243,2741,2066
242,2741,2067
243,2740,2067
242,2740,2068
242,2740,2068
242,2740,2068
242,2740,2068
241,2740,2069
241,2740,2069
242,2739,2069
242,2739,2069
242,2739,2069
242,2739,2069
242,2739,2069
242,2739,2069
242,2739,2069
242,2739,2069
243,2738,2069
243,2738,2069
242,2738,2070
242,2738,2070
242,2737,2071
242,2737,2071
241,2737,2072
240,2737,2073
240,2737,2073
240,2737,2073
239,2737,2074
239,2737,2074
239,2737,2074
239,2737,2074
239,2737,2074
238,2737,2075
237,2737,2076
237,2737,2076
237,2737,2076
237,2737,2076
237,2737,2076
237,2737,2076
237,2737,2076
238,2736,2076
237,2736,2077
236,2736,2078
236,2736,2078
234,2736,2080
234,2736,2080
233,2736,2081
233,2736,2081
233,2736,2081
233,2736,2081
233,2736,2081
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
232,2736,2082
231,2736,2083
231,2736,2083
230,2736,2084
230,2736,2084
230,2736,2084
230,2736,2084
229,2736,2085
229,2736,2085
228,2736,2086
229,2735,2086
229,2735,2086
229,2735,2086
229,2735,2086
229,2735,2086
229,2735,2086
229,2735,2086
229,2735,2086
229,2734,2087
229,2734,2087
229,2734,2087
228,2734,2088
228,2734,2088
228,2734,2088
228,2734,2088
227,2734,2089
227,2734,2089
227,2734,2089
225,2734,2091
225,2734,2091
225,2734,2091
225,2734,2091
224,2734,2092
224,2734,2092
224,2734,2092
224,2734,2092
223,2734,2093
223,2734,2093
223,2734,2093
223,2734,2093
223,2734,2093
223,2734,2093
223,2734,2093
222,2734,2094
222,2734,2094
222,2734,2094
222,2734,2094
222,2734,2094
222,2734,2094
223,2733,2094
223,2733,2094
223,2733,2094
222,2733,2095
222,2733,2095
222,2733,2095
222,2733,2095
222,2733,2095
222,2733,2095
222,2733,2095
223,2732,2095
223,2732,2095
223,2732,2095
222,2732,2096
222,2732,2096
222,2732,2096
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
221,2732,2097
220,2732,2098
220,2732,2098
220,2732,2098
220,2732,2098
219,2732,2099
219,2732,2099
219,2732,2099
219,2732,2099
219,2732,2099
219,2732,2099
219,2732,2099
219,2732,2099
218,2732,2100
218,2732,2100
219,2731,2100
219,2731,2100
219,2731,2100
219,2731,2100
219,2731,2100
219,2731,2100
219,2731,2100
219,2731,2100
219,2731,2100
219,2731,2100
219,2731,2100
217,2731,2102
216,2731,2103
216,2731,2103
215,2731,2104
215,2731,2104
215,2731,2104
214,2731,2105
214,2731,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
215,2730,2105
214,2730,2106
214,2730,2106
214,2730,2106
212,2730,2108
212,2730,2108
212,2730,2108
212,2730,2108
211,2730,2109
211,2730,2109
210,2730,2110
210,2730,2110
210,2730,2110
210,2730,2110
210,2730,2110
210,2730,2110
210,2730,2110
210,2730,2110
210,2730,2110
209,2730,2111
210,2729,2111
210,2729,2111
210,2729,2111
210,2729,2111
210,2729,2111
210,2729,2111
210,2729,2111
209,2729,2112
209,2729,2112
209,2729,2112
209,2729,2112
208,2729,2113
208,2729,2113
207,2729,2114
207,2729,2114
206,2729,2115
206,2729,2115
206,2729,2115
205,2729,2116
205,2729,2116
205,2729,2116
206,2728,2116
206,2728,2116
205,2728,2117
205,2728,2117
205,2728,2117
206,2727,2117
206,2727,2117
206,2727,2117
206,2727,2117
207,2726,2117
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
206,2726,2118
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
205,2726,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
206,2725,2119
205,2725,2120
205,2725,2120
205,2725,2120
205,2725,2120
205,2725,2120
205,2725,2120
204,2725,2121
204,2725,2121
204,2725,2121
204,2725,2121
204,2725,2121
204,2725,2121
204,2725,2121
204,2725,2121
204,2725,2121
204,2725,2121
203,2725,2122
201,2725,2124
201,2725,2124
200,2725,2125
200,2725,2125
200,2725,2125
200,2725,2125
200,2725,2125
200,2725,2125
200,2725,2125
200,2725,2125
200,2725,2125
200,2725,2125
200,2725,2125
199,2725,2126
199,2725,2126
199,2725,2126
198,2725,2127
197,2725,2128
197,2725,2128
198,2724,2128
198,2724,2128
197,2724,2129
196,2724,2130
195,2724,2131
195,2724,2131
195,2724,2131
195,2724,2131
195,2724,2131
194,2724,2132
194,2724,2132
194,2724,2132
194,2724,2132
194,2723,2133
194,2723,2133
195,2722,2133
195,2722,2133
195,2722,2133
194,2722,2134
194,2722,2134
194,2722,2134
194,2722,2134
194,2722,2134
194,2722,2134
194,2722,2134
194,2722,2134
194,2722,2134
194,2722,2134
194,2722,2134
194,2722,2134
194,2722,2134
194,2722,2134
190,2722,2138
190,2722,2138
190,2722,2138
190,2722,2138
190,2722,2138
190,2722,2138
190,2722,2138
190,2722,2138
190,2721,2139
189,2721,2140
189,2721,2140
189,2721,2140
189,2721,2140
189,2721,2140
189,2721,2140
189,2721,2140
189,2721,2140
189,2721,2140
189,2721,2140
189,2721,2140
189,2721,2140
189,2721,2140
189,2721,2140
189,2721,2140
190,2720,2140
190,2720,2140
189,2720,2141
189,2720,2141
188,2720,2142
188,2719,2143
188,2719,2143
187,2719,2144
187,2719,2144
188,2718,2144
188,2718,2144
188,2718,2144
188,2718,2144
188,2718,2144
188,2718,2144
187,2718,2145
187,2718,2145
187,2718,2145
187,2718,2145
187,2718,2145
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
186,2718,2146
185,2718,2147
184,2718,2148
184,2718,2148
184,2718,2148
184,2718,2148
184,2718,2148
184,2718,2148
184,2718,2148
184,2718,2148
184,2718,2148
184,2718,2148
184,2718,2148
183,2718,2149
183,2718,2149
183,2718,2149
183,2718,2149
183,2718,2149
183,2718,2149
183,2718,2149
183,2718,2149
182,2718,2150
182,2718,2150
182,2718,2150
182,2718,2150
181,2718,2151
181,2718,2151
181,2718,2151
180,2718,2152
180,2718,2152
180,2718,2152
180,2718,2152
180,2718,2152
180,2718,2152
180,2718,2152
180,2718,2152
180,2718,2152
180,2718,2152
180,2718,2152
180,2718,2152
180,2718,2152
179,2718,2153
179,2718,2153
179,2718,2153
179,2718,2153
179,2718,2153
179,2718,2153
179,2718,2153
179,2718,2153
179,2718,2153
179,2718,2153
179,2718,2153
178,2718,2154
178,2718,2154
178,2718,2154
178,2718,2154
178,2718,2154
178,2718,2154
179,2717,2154
179,2717,2154
178,2717,2155
177,2717,2156
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
176,2717,2157
175,2717,2158
175,2717,2158
175,2717,2158
175,2717,2158
175,2717,2158
175,2717,2158
174,2717,2159
174,2717,2159
173,2717,2160
174,2716,2160
174,2716,2160
174,2716,2160
174,2716,2160
174,2716,2160
173,2716,2161
172,2716,2162
172,2716,2162
172,2716,2162
172,2716,2162
172,2716,2162
172,2716,2162
172,2716,2162
172,2716,2162
172,2716,2162
172,2716,2162
172,2716,2162
172,2716,2162
172,2716,2162
173,2715,2162
173,2715,2162
173,2715,2162
173,2715,2162
172,2715,2163
171,2715,2164
171,2715,2164
171,2715,2164
171,2715,2164
171,2715,2164
171,2715,2164
171,2715,2164
171,2715,2164
171,2715,2164
171,2715,2164
169,2715,2166
169,2715,2166
169,2715,2166
169,2715,2166
169,2715,2166
169,2715,2166
169,2715,2166
169,2715,2166
169,2715,2166
170,2714,2166
170,2714,2166
169,2714,2167
168,2714,2168
167,2714,2169
167,2714,2169
167,2714,2169
167,2714,2169
167,2714,2169
167,2714,2169
167,2714,2169
167,2714,2169
167,2714,2169
167,2714,2169
167,2714,2169
166,2714,2170
166,2714,2170
166,2714,2170
166,2714,2170
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
165,2714,2171
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
164,2714,2172
163,2714,2173
163,2714,2173
163,2714,2173
163,2714,2173
162,2714,2174
162,2714,2174
162,2714,2174
162,2714,2174
162,2714,2174
162,2714,2174
162,2714,2174
162,2714,2174
161,2714,2175
161,2714,2175
161,2714,2175
161,2714,2175
161,2714,2175
161,2714,2175
161,2714,2175
161,2714,2175
160,2714,2176
160,2714,2176
160,2714,2176
159,2714,2177
159,2714,2177
159,2714,2177
159,2714,2177
159,2714,2177
159,2714,2177
159,2714,2177
159,2714,2177
159,2714,2177
159,2714,2177
159,2714,2177
159,2714,2177
159,2714,2177
157,2714,2179
157,2714,2179
157,2714,2179
158,2713,2179
158,2713,2179
158,2713,2179
158,2713,2179
158,2713,2179
158,2713,2179
157,2713,2180
157,2713,2180
156,2713,2181
156,2713,2181
156,2713,2181
156,2713,2181
156,2713,2181
156,2713,2181
156,2713,2181
156,2713,2181
156,2713,2181
156,2713,2181
156,2713,2181
156,2713,2181
154,2713,2183
154,2713,2183
153,2713,2184
153,2713,2184
153,2713,2184
153,2713,2184
153,2713,2184
153,2713,2184
153,2713,2184
153,2713,2184
153,2713,2184
152,2713,2185
151,2713,2186
150,2713,2187
150,2713,2187
150,2713,2187
150,2713,2187
150,2713,2187
150,2713,2187
150,2713,2187
149,2713,2188
149,2713,2188
149,2713,2188
149,2713,2188
149,2713,2188
149,2713,2188
148,2713,2189
148,2713,2189
148,2713,2189
148,2713,2189
148,2713,2189
148,2713,2189
147,2713,2190
146,2713,2191
146,2713,2191
146,2713,2191
146,2713,2191
145,2713,2192
145,2713,2192
145,2713,2192
144,2713,2193
144,2713,2193
144,2713,2193
144,2713,2193
144,2713,2193
144,2713,2193
144,2713,2193
144,2713,2193
145,2712,2193
144,2712,2194
143,2712,2195
143,2712,2195
143,2712,2195
143,2712,2195
143,2712,2195
143,2712,2195
142,2712,2196
142,2712,2196
142,2712,2196
142,2712,2196
142,2712,2196
142,2712,2196
142,2712,2196
142,2712,2196
142,2712,2196
142,2712,2196
142,2712,2196
142,2712,2196
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
141,2712,2197
140,2712,2198
139,2712,2199
139,2712,2199
139,2712,2199
139,2712,2199
139,2712,2199
140,2711,2199
140,2711,2199
140,2711,2199
140,2711,2199
140,2711,2199
140,2711,2199
140,2711,2199
140,2711,2199
140,2711,2199
141,2710,2199
141,2710,2199
141,2710,2199
141,2710,2199
142,2709,2199
141,2709,2200
141,2709,2200
141,2709,2200
141,2709,2200
141,2709,2200
141,2709,2200
140,2709,2201
140,2709,2201
140,2709,2201
140,2709,2201
139,2709,2202
139,2709,2202
139,2709,2202
139,2709,2202
138,2709,2203
138,2709,2203
138,2709,2203
138,2709,2203
138,2709,2203
137,2709,2204
137,2709,2204
137,2709,2204
137,2709,2204
137,2709,2204
137,2709,2204
137,2709,2204
137,2709,2204
137,2709,2204
136,2709,2205
136,2709,2205
136,2709,2205
136,2709,2205
136,2709,2205
136,2709,2205
136,2709,2205
136,2709,2205
136,2709,2205
136,2709,2205
136,2709,2205
136,2709,2205
136,2709,2205
135,2709,2206
135,2709,2206
135,2709,2206
134,2709,2207
134,2709,2207
135,2708,2207
135,2708,2207
133,2708,2209
131,2708,2211
131,2708,2211
131,2708,2211
131,2708,2211
131,2708,2211
131,2708,2211
131,2708,2211
131,2708,2211
131,2708,2211
130,2708,2212
130,2708,2212
130,2708,2212
130,2708,2212
130,2708,2212
130,2708,2212
130,2708,2212
130,2708,2212
129,2708,2213
129,2708,2213
128,2708,2214
128,2708,2214
128,2708,2214
128,2708,2214
128,2708,2214
126,2708,2216
126,2708,2216
126,2708,2216
126,2708,2216
126,2708,2216
126,2708,2216
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
125,2708,2217
124,2708,2218
124,2708,2218
124,2708,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
125,2707,2218
124,2707,2219
124,2707,2219
123,2707,2220
122,2707,2221
122,2707,2221
121,2707,2222
121,2707,2222
120,2707,2223
120,2707,2223
120,2707,2223
120,2707,2223
121,2706,2223
121,2706,2223
121,2706,2223
119,2706,2225
119,2706,2225
119,2706,2225
119,2706,2225
119,2706,2225
118,2706,2226
118,2706,2226
118,2706,2226
118,2706,2226
118,2706,2226
117,2706,2227
116,2706,2228
116,2706,2228
116,2706,2228
116,2706,2228
116,2706,2228
115,2706,2229
115,2706,2229
114,2706,2230
114,2706,2230
114,2706,2230
114,2706,2230
113,2706,2231
113,2706,2231
113,2706,2231
113,2706,2231
113,2706,2231
113,2706,2231
113,2706,2231
113,2706,2231
113,2706,2231
114,2705,2231
114,2705,2231
114,2705,2231
114,2705,2231
114,2705,2231
115,2704,2231
115,2704,2231
115,2704,2231
115,2704,2231
115,2704,2231
115,2704,2231
115,2704,2231
115,2704,2231
115,2704,2231
115,2704,2231
115,2704,2231
115,2704,2231
115,2704,2231
115,2704,2231
115,2704,2231
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
114,2704,2232
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
113,2704,2233
112,2704,2234
112,2704,2234
112,2704,2234
112,2704,2234
112,2704,2234
112,2704,2234
111,2704,2235
111,2704,2235
111,2704,2235
111,2704,2235
111,2704,2235
